SAMEA2622801_321873_14	Root; k__type_1; p__1_1
SAMEA2591074_637059_2	Root; k__type_1; p__1_1
SAMEA2620929_631349_4	Root; k__type_1; p__1_1
SAMEA2620021_659465_17	Root; k__type_1; p__1_1
SAMEA2591122_1927317_4	Root; k__type_1; p__1_1
SAMEA2621423_1559714_12	Root; k__type_1; p__1_1
SAMEA2619548_214064_2	Root; k__type_1; p__1_1
SAMEA2623627_2805135_39	Root; k__type_1; p__1_1
SAMEA2622822_1061884_2	Root; k__type_1; p__1_1
SAMEA2619782_2875_3	Root; k__type_1; p__1_1
SAMEA2621020_821955_7	Root; k__type_1; p__1_1
SAMEA2621203_2414717_10	Root; k__type_1
SAMEA2622173_1663572_2	Root; k__type_1
SAMEA2622097_1755157_2	Root
SAMEA2623756_1300214_4	Root; k__helio; p__helio_6
SAMEA2619818_1424_7	Root; k__type_1; p__1_1
SAMEA2621509_792543_4	Root; k__helio; p__helio_2
SAMEA2619399_1463837_4	Root; k__type_1; p__1_1
SAMEA2622316_1028038_3	Root; k__type_1; p__1_1
SAMEA2623627_1069644_18	Root; k__type_1; p__1_1
SAMEA2622316_304965_1	Root
SAMEA2620081_1896517_11	Root; k__type_1; p__1_1
SAMEA2621990_1360130_5	Root; k__type_1; p__1_1
SAMEA2620651_1489435_2	Root; k__helio
SAMEA2622097_968367_6	Root; k__type_1; p__1_1
SAMEA2620404_621193_6	Root; k__type_1; p__1_1
SAMEA2620734_306570_36	Root; k__type_1
SAMEA2619840_1154112_9	Root; k__type_1; p__1_1
SAMEA2619678_2065813_4	Root; k__type_1
SAMEA2623116_1111929_2	Root; k__type_1
SAMEA2623135_2054178_3	Root; k__helio; p__helio_2
SAMEA2622219_1393579_16	Root; k__type_1; p__1_4
SAMEA2591122_2294687_35	Root; k__type_1; p__1_1
SAMEA2619952_2350843_20	Root; k__type_1; p__1_1
SAMEA2621254_2433940_9	Root; k__type_1; p__1_1
SAMEA2620979_1389619_2	Root; k__type_1
SAMEA2621075_1582782_1	Root; k__helio; p__helio_2
SAMEA2591108_499059_6	Root; k__type_1
SAMEA2621487_818947_36	Root; k__type_1; p__1_1
SAMEA2623135_1692850_4	Root; k__helio
SAMEA2623426_1843906_8	Root; k__type_1
SAMEA2623673_3000060_20	Root; k__helio; p__helio_2
SAMEA2619879_765630_4	Root; k__helio; p__helio_2
SAMEA2622710_546365_7	Root; k__helio
SAMEA2622119_982967_6	Root; k__type_1; p__1_1
SAMEA2623673_991118_3	Root; k__type_1
SAMEA2620828_2641504_6	Root; k__type_1
SAMEA2622716_706518_12	Root; k__helio; p__helio_2
SAMEA2621076_2557469_4	Root; k__type_1; p__1_1
SAMEA2619907_2329181_24	Root; k__helio; p__helio_5
SAMEA2623059_696232_2	Root; k__helio
SAMEA2622733_3213538_5	Root; k__type_1; p__1_1
SAMEA2622715_805315_15	Root; k__type_1
SAMEA2622842_579105_39	Root; k__type_1; p__1_4
SAMEA2620979_262029_1	Root; k__type_1; p__1_1
SAMEA2621423_1226452_3	Root; k__type_1
SAMEA2623826_3198294_7	Root; k__type_1; p__1_1
SAMEA2621812_1515773_2	Root; k__helio; p__helio_2
SAMEA2621551_2277621_7	Root; k__type_1; p__1_1
SAMEA2619952_598377_9	Root; k__helio; p__helio_1
SAMEA2623116_1769445_3	Root; k__type_1
SAMEA2622219_896449_3	Root
SAMEA2619678_602943_3	Root; k__type_1; p__1_1
SAMEA2623627_565846_3	Root; k__type_1; p__1_1
SAMEA2591057_648810_19	Root; k__type_1
SAMEA2621487_1559565_7	Root; k__type_1
SAMEA2621203_15401_4	Root; k__type_1
SAMEA2621277_1582956_1	Root; k__type_1; p__1_1
SAMEA2623673_2790426_8	Root; k__helio; p__helio_1
SAMEA2621839_1249300_1	Root; k__helio; p__helio_2
SAMEA2619766_58_1	Root; k__type_1; p__1_1
SAMEA2619766_5674_1	Root; k__type_1; p__1_1
SAMEA2619952_567433_4	Root; k__helio
SAMEA2619548_2864805_10	Root; k__type_1; p__1_1
SAMEA2619766_913_22	Root; k__type_1; p__1_1
SAMEA2622842_1863578_2	Root; k__type_1
SAMEA2621839_2332429_3	Root; k__type_1; p__1_1
SAMEA2619782_72_113	Root; k__type_1; p__1_1
SAMEA2620217_233994_8	Root; k__type_1; p__1_1
SAMEA2620194_943871_9	Root; k__type_1; p__1_1
SAMEA2623275_963018_4	Root; k__type_1
SAMEA2622173_1995519_29	Root; k__helio; p__helio_2
SAMEA2621254_861016_7	Root; k__helio; p__helio_2
SAMEA2622843_357902_174	Root; k__type_1; p__1_1
SAMEA2623673_2311083_21	Root
SAMEA2621859_1126630_4	Root; k__helio; p__helio_2
SAMEA2619782_1077_32	Root; k__type_1; p__1_1
SAMEA2623116_2402565_6	Root; k__type_1; p__1_1
SAMEA2620828_2648935_4	Root; k__type_1; p__1_1
SAMEA2620995_3043124_4	Root; k__helio; p__helio_6
SAMEA2591108_1658860_3	Root; k__type_1
SAMEA2622402_2800145_2	Root; k__type_1; p__1_1
SAMEA2619802_5130_1	Root; k__type_1; p__1_1
SAMEA2623116_2087230_9	Root; k__type_1
SAMEA2621045_1519010_12	Root; k__type_1; p__1_1
SAMEA2620980_497774_1	Root; k__type_1; p__1_1
SAMEA2622765_625272_39	Root; k__type_1; p__1_1
SAMEA2622452_174320_16	Root; k__helio; p__helio_2
SAMEA2619548_271141_2	Root; k__helio; p__helio_2
SAMEA2622766_433504_10	Root; k__type_1; p__1_1
SAMEA2619766_64065_4	Root; k__type_1; p__1_1
SAMEA2623919_1299782_10	Root; k__helio; p__helio_2
SAMEA2621779_133093_3	Root; k__type_1; p__1_1
SAMEA2622316_670598_4	Root; k__type_1; p__1_1
SAMEA2619399_2527032_3	Root; k__type_1; p__1_1
SAMEA2620979_1090828_10	Root; k__helio; p__helio_2
SAMEA2619927_1545891_4	Root; k__type_1; p__1_4
SAMEA2621155_1106243_7	Root; k__type_1; p__1_1
SAMEA2591108_1212584_13	Root; k__type_1; p__1_1
SAMEA2621812_882374_25	Root; k__type_1
SAMEA2620979_1178344_60	Root
SAMEA2621779_642979_1	Root; k__type_1; p__1_1
SAMEA2620979_282473_12	Root; k__type_1; p__1_1
SAMEA2623426_2843172_2	Root; k__type_1; p__1_4
SAMEA2623808_2017600_1	Root; k__type_1; p__1_1
SAMEA2622518_727488_6	Root; k__type_1; p__1_1
SAMEA2621020_2249765_12	Root; k__type_1
SAMEA2622316_2557915_25	Root; k__helio; p__helio_2
SAMEA2619857_1137559_10	Root; k__type_1; p__1_1
SAMEA2622796_918022_4	Root; k__type_1; p__1_1
SAMEA2619818_2607_1	Root; k__helio
SAMEA2621221_793712_8	Root; k__helio; p__helio_2
SAMEA2621423_1219162_2	Root; k__type_1; p__1_1
SAMEA2620979_1582675_3	Root; k__type_1; p__1_1
SAMEA2619399_340071_35	Root; k__helio; p__helio_2
SAMEA2620980_40489_5	Root; k__helio; p__helio_2
SAMEA2619840_610519_2	Root; k__type_1; p__1_1
SAMEA2623135_2604250_10	Root; k__type_1; p__1_1
SAMEA2622097_198419_8	Root; k__helio; p__helio_1
SAMEA2619399_2654716_6	Root; k__helio
SAMEA2621423_96682_2	Root; k__type_1; p__1_1
SAMEA2622219_4481206_7	Root; k__helio; p__helio_2
SAMEA2621020_794929_3	Root; k__type_1; p__1_1
SAMEA2620979_489052_4	Root; k__type_1
SAMEA2591108_436797_5	Root; k__type_1
SAMEA2621221_1852282_5	Root; k__helio; p__helio_2
SAMEA2621132_3215762_6	Root; k__type_1; p__1_1
SAMEA2620979_1672927_5	Root; k__type_1
SAMEA2621487_920817_5	Root; k__helio; p__helio_1
SAMEA2623850_3073888_1	Root; k__type_1; p__1_1
SAMEA2621487_2011339_4	Root; k__type_1; p__1_1
SAMEA2622657_1659193_3	Root; k__type_1; p__1_4
SAMEA2620979_660003_9	Root; k__helio; p__helio_1
SAMEA2621839_1228563_4	Root; k__type_1; p__1_1
SAMEA2623135_693479_6	Root; k__type_1; p__1_4
SAMEA2619907_2888032_4	Root; k__type_1; p__1_1
SAMEA2623673_2928436_2	Root; k__type_1; p__1_1
SAMEA2619399_1220811_18	Root; k__type_1; p__1_1
SAMEA2622764_62277_1	Root; k__type_1; p__1_1
SAMEA2622219_2728994_3	Root; k__type_1
SAMEA2621509_429422_1	Root; k__helio; p__helio_2
SAMEA2620404_2515756_2	Root; k__type_1
SAMEA2623734_2783657_2	Root; k__helio; p__helio_2
SAMEA2623116_1967869_7	Root; k__type_1; p__1_1
SAMEA2619802_13428_3	Root; k__type_1
SAMEA2619531_964911_1	Root; k__type_1; p__1_1
SAMEA2621203_1764108_14	Root; k__type_1
SAMEA2621155_2236281_4	Root; k__type_1; p__1_1
SAMEA2620666_14551_7	Root; k__type_1; p__1_1
SAMEA2622376_1542557_10	Root; k__helio; p__helio_2
SAMEA2622765_394152_22	Root; k__type_1; p__1_1
SAMEA2622021_2268398_1	Root; k__type_1; p__1_1
SAMEA2623673_1886062_1	Root; k__helio
SAMEA2591122_1975622_8	Root; k__type_1
SAMEA2622173_1771129_13	Root
SAMEA2621176_71027_6	Root; k__type_1; p__1_1
SAMEA2622452_968957_1	Root; k__type_1; p__1_1
SAMEA2620970_1224033_1	Root; k__type_1; p__1_1
SAMEA2619548_1867116_2	Root
SAMEA2620570_1793057_1	Root; k__type_1; p__1_1
SAMEA2619952_2274567_15	Root
SAMEA2619952_2274567_17	Root; k__helio
SAMEA2621075_637026_2	Root; k__type_1
SAMEA2622376_786143_2	Root
SAMEA2623275_1054458_16	Root; k__type_1; p__1_1
SAMEA2619548_647145_2	Root; k__helio; p__helio_2
SAMEA2619766_8261_6	Root; k__type_1; p__1_1
SAMEA2623135_1014618_1	Root; k__type_1; p__1_1
SAMEA2621216_2120175_1	Root; k__helio
SAMEA2620217_808700_4	Root; k__type_1; p__1_1
SAMEA2619667_21729_3	Root; k__type_1; p__1_1
SAMEA2622652_2845_1	Root; k__type_1; p__1_1
SAMEA2621076_2765323_21	Root; k__type_1
SAMEA2622842_2143320_2	Root; k__helio; p__helio_1
SAMEA2623116_2764438_20	Root; k__type_1; p__1_1
SAMEA2619879_938572_8	Root; k__type_1; p__1_1
SAMEA2620979_1404549_10	Root; k__type_1
SAMEA2621101_1357273_2	Root; k__type_1; p__1_3
SAMEA2620855_1884153_5	Root; k__type_1; p__1_1
SAMEA2619766_12761_7	Root; k__type_1; p__1_4
SAMEA2620929_554346_11	Root; k__type_1; p__1_1
SAMEA2621536_905141_4	Root; k__helio; p__helio_2
SAMEA2621132_1844252_3	Root; k__type_1; p__1_1
SAMEA2622568_61469_2	Root; k__type_1; p__1_1
SAMEA2623886_781565_4	Root; k__type_1; p__1_1
SAMEA2621277_303457_3	Root; k__helio; p__helio_2
SAMEA2591108_1691867_4	Root; k__type_1; p__1_1
SAMEA2621044_1001140_1	Root; k__type_1
SAMEA2591057_895026_11	Root; k__type_1; p__1_1
SAMEA2621401_1387370_3	Root; k__type_1; p__1_1
SAMEA2619766_29157_3	Root; k__type_1; p__1_1
SAMEA2622097_1624749_5	Root; k__type_1
SAMEA2620404_283039_7	Root; k__type_1; p__1_1
SAMEA2621221_1654941_8	Root; k__helio; p__helio_2
SAMEA2621198_1724568_4	Root; k__type_1
SAMEA2591108_283752_7	Root
SAMEA2623868_354372_3	Root; k__helio; p__helio_2
SAMEA2619879_313579_3	Root; k__type_1; p__1_1
SAMEA2623826_2378020_5	Root
SAMEA2620230_2107051_4	Root; k__type_1
SAMEA2620979_79587_3	Root; k__type_1; p__1_1
SAMEA2623919_1240647_11	Root; k__helio; p__helio_5
SAMEA2621132_1473180_3	Root; k__type_1
SAMEA2622823_2221224_3	Root; k__type_1; p__1_1
SAMEA2619667_4321_1	Root; k__type_1; p__1_1
SAMEA2621076_2477777_10	Root; k__type_1; p__1_1
SAMEA2621076_1440515_6	Root; k__type_1; p__1_1
SAMEA2623808_3063745_12	Root; k__type_1
SAMEA2619376_479_44	Root; k__type_1; p__1_1
SAMEA2623446_1712242_2	Root; k__type_1; p__1_1
SAMEA2619531_1915020_8	Root; k__type_1; p__1_1
SAMEA2619667_23323_2	Root; k__type_1; p__1_1
SAMEA2620979_1529727_5	Root; k__type_1
SAMEA2620979_1101247_11	Root; k__type_1
SAMEA2619766_7351_5	Root; k__type_1; p__1_1
SAMEA2622219_3461294_1	Root; k__type_1; p__1_1
SAMEA2619531_827535_26	Root; k__type_1; p__1_1
SAMEA2622074_2349373_4	Root; k__type_1; p__1_1
SAMEA2622677_485980_2	Root; k__type_1; p__1_1
SAMEA2619840_2181644_15	Root; k__type_1
SAMEA2621812_1310602_15	Root; k__type_1; p__1_1
SAMEA2619678_1650739_40	Root; k__type_1; p__1_1
SAMEA2621260_2233801_12	Root; k__type_1; p__1_1
SAMEA2621401_1198262_5	Root; k__type_1; p__1_1
SAMEA2620021_2656491_2	Root; k__type_1
SAMEA2622219_3647010_18	Root; k__type_1; p__1_1
SAMEA2619667_9172_1	Root; k__type_1; p__1_1
SAMEA2622074_9592_2	Root; k__type_1
SAMEA2621536_295552_4	Root; k__type_1; p__1_1
SAMEA2621812_1626049_7	Root; k__helio; p__helio_1
SAMEA2621045_1488273_4	Root; k__type_1; p__1_1
SAMEA2620979_220351_3	Root; k__type_1
SAMEA2591057_1177359_1	Root; k__type_1; p__1_1
SAMEA2619766_6745_13	Root; k__type_1; p__1_1
SAMEA2623350_1369692_5	Root; k__type_1; p__1_1
SAMEA2591108_1096621_10	Root; k__type_1
SAMEA2620666_81_27	Root; k__type_1; p__1_1
SAMEA2621020_1227763_6	Root; k__type_1
SAMEA2621401_1527940_6	Root; k__type_1; p__1_1
SAMEA2621990_29857_2	Root; k__type_1; p__1_1
SAMEA2623079_4378542_7	Root; k__type_1; p__1_1
SAMEA2623275_1560332_6	Root; k__helio; p__helio_1
